Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
453,4669,1069,0,1,1172.354858,722.637085,8.975806236,8.705714226,1172.354858,2770.637207,6.298387051,6.852857113,21.08064461,15.66857147,3.967741966,2.081428528,1.274193525,2.205714226,23.73387146,13.22285748,6.661290169,4.16428566,8.185483932,5.627142906
454,4677,1077,0,1,1394.612549,39.17499924,14.95625019,11.23887253,1394.612549,2087.175049,9.018750191,6.473293781,24.61249924,11.91691399,4.375,3.489614248,1.143749952,2.262611389,63.48749924,34.01187134,8.918749809,6.660237312,17.53125,9.348664284
455,4681,1081,0,1,1317.745605,938.6491089,18.70175362,19.47541046,1317.745605,2986.64917,9.114034653,12.19672108,87.35087585,80.18032837,7.649122715,8.938524246,4.780701637,5.696721077,32.81578827,30.33606529,10.82456112,10.51639366,10.30701733,10.32377052
456,4686,1086,0,1,1969.012207,411.0914612,11.71951199,10.66021538,1969.012207,2459.091553,11.79268265,8.516129494,11.32317066,11.19999981,1.420731664,2.722580671,2.01219511,2.161290407,52.4146347,37.60214996,10,7.789247513,13.30487823,10.94193554
457,4687,1087,0,1,1534.893188,870.6564941,15.19847298,12.63223171,1534.893188,2918.656494,8.610687256,5,46.74809265,34.77685928,5.381679535,5.40702486,5.236641407,3.584710836,53.73282623,23.66528893,10.87786293,5.952479362,12.00763321,9.142561913
458,4689,1089,0,1,1235.208618,244.644165,14.69325161,12.51252842,1235.208618,2292.644287,7.226994038,5.915717602,44.4846611,27.53302956,0.797546029,3.284738064,4.736196518,3.642369032,72.66257477,61.97494125,13.509202,12.86332607,18.66257668,16.93394089
459,4692,1092,0,1,874.203125,1245.898438,17.7578125,10.23444939,874.203125,3293.898438,16.5078125,8.42743206,27.8671875,18.7400322,4.75,3.974481583,2.1015625,1.980861187,80.3046875,35.54386139,12.046875,6.875597954,11.7734375,8.322169304
460,4697,1097,0,1,1138.14209,1082.634521,16.89340019,14.81889725,1138.14209,3130.634521,10.46700478,9.261155128,19.23350334,24.91076088,5.091370583,5.372703552,2.97969532,3.245406866,72.52284241,60.10630035,12.78172588,10.73228359,15.90862942,17.38582611
461,4699,1099,0,1,1446.80896,889.2247314,13.39325809,13.04062462,1446.80896,2937.224609,6.859550476,6.246874809,12.53932571,9.709375381,1.988764048,2.942187548,2.792134762,2.782812595,10.42134857,5.534375191,5.775280952,3.825000048,3.47191,3.03125
462,4714,1114,0,1,943.1824341,935.8648682,7.047297478,6.333333492,943.1824341,2983.864746,7.087837696,3.881057262,77.25,37.38179016,5.94594574,4,2.574324369,2.650513887,44.87162018,27.12628555,8.263513565,5.59618187,11.08108139,12.75477219
463,4718,1118,0,1,1470.874268,1102.40979,14.67213154,11.15261078,1470.874268,3150.409912,7.8852458,5.144578457,112.6338806,37.22389603,5.836065769,3.282128572,6.196721077,2.587349415,74.81420898,24.66164589,16.37158394,6.519076347,17.93988991,8.692770958
464,4722,1122,0,1,797.9746094,45.86294556,12.12690353,11.0582304,797.9746094,2093.863037,10.42639637,7.520716667,12.71573639,11.65733528,3.248730898,3.463605881,1.157360435,2.151175737,68.84263611,48.15453339,8.258883476,7.534154415,8.670050621,8.314669609
465,4725,1125,0,1,1507.09021,978.6165161,14.15789509,19.90389061,1507.09021,3026.616455,3.180451155,4.240274429,46.03759384,36.16704941,2.699248075,2.997711658,2.08270669,2.869565248,10.93233109,9.755148888,4.3157897,4.215103149,12.01503754,10.10297489
466,4728,1128,0,1,1925.242065,538.1894531,7.452631474,7.859625816,1925.242065,2586.189453,5.589473724,5.843583107,27.44210434,15.59358311,1.652631521,4.394384861,1.368421078,2.672459841,46.61052704,27.29411697,3.936842203,2.902406454,8.431578636,5.324866295
467,4732,1132,0,1,1531.447998,93.14027405,14.0542984,10.16213417,1531.447998,2141.140381,14.9592762,7.600418568,19.23077011,25.53870201,3.22624445,3.645397425,1.054298639,2.553347349,126.0316772,70.78974915,12.0950222,9.32845211,16.42533875,21.21129799
468,4737,1137,0,1,362.9241333,119.5517273,18.35172462,14.46451569,362.9241333,2167.551758,16.34482765,11.02096748,23.93793106,19.45322609,6.613792896,3.632258177,2.779310226,2.608064413,83.25517273,65.33870697,12.82758617,11.71935463,16.3586216,18.55161285
469,4741,1141,0,1,1662.86499,442.9693298,12.56441689,10.80566311,1662.86499,2490.969238,6.877300739,5.858429909,23.65644264,24.20205879,0.349693239,2.6409266,1.276073575,1.832689881,43.35582733,38.75675583,6.883435726,6.965250969,16.37423325,16.61003876
470,4742,1142,0,1,1438.563843,1101.882935,17.18085098,16.08978653,1438.563843,3149.883057,9.659574509,8.223344803,69.57978821,45.89337921,3.271276712,5.051627159,2.276595831,3.57126832,35.75531769,20.66442108,8.19148922,6.157126904,9.515957832,8.977553368
471,4750,1150,0,1,1521.552612,538.4473877,8.375,8.371794701,1521.552612,2586.447266,7.460526466,4.766899586,45.88815689,45.9510498,3.664473772,5.033799648,3.348684311,3.889277458,56.1513176,41.01631546,9.611842155,7.638694763,28.9868412,43.80769348
472,4752,1152,0,1,1668.648315,923.9780273,8.010989189,6.899587154,1668.648315,2971.978027,10.09890079,9.001375198,18.92307663,28.03576279,2.274725199,3.134800434,1.527472496,1.665749669,91.16483307,32.89821243,10.97802162,5.729023457,12.50549412,9.913342476
473,4758,1158,0,1,975.1144409,263.6385498,19.96385574,13.14406776,975.1144409,2311.638672,11.56626511,6.805084705,16.28915596,16.89406776,3.313252926,3.57062149,1.271084309,1.959039569,98.72289276,64.8884201,10.82530117,8.795197487,20.96385574,14.62429333
474,4769,1169,0,1,1495.032593,990.0652466,18.91304398,13.76351357,1495.032593,3038.065186,8.163043022,5.391891956,46.76086807,21.30743217,3.434782505,2.979729652,2.728260756,2.557432413,35.39130402,16.39189148,8.967391014,5.851351261,15.27173901,9.885134697
475,4773,1173,0,1,1488.111084,215.7111053,12.71851826,10.64177227,1488.111084,2263.711182,8.90370369,5.131645679,43.02962875,30.71772194,3.555555582,7.074683666,3.511111021,4.786076069,76.60740662,57.01772308,10.83703709,10.01519012,13.0666666,16.93037987
476,4779,1179,0,1,1367.187012,605.821167,11.07317066,9.531999588,1367.187012,2653.821045,9.231707573,7.277999878,9.930893898,12.78100014,2.247967482,3.369999886,1.605691075,2.338000059,84.56097412,58.36399841,11.17479706,8.829999924,23.20731735,22.13699913
477,4784,1184,0,1,890.8214111,539.1071167,19.1964283,13.2817297,890.8214111,2587.107178,13.3035717,7.276150703,18.25,11.22036266,5.321428776,3.610878706,1.919642806,2.626220465,129.0803528,45.0418396,14.4910717,7.389121532,14.26785755,9.439330101
478,4788,1188,0,1,1478.89856,406.8912964,16.30434799,9.59813118,1478.89856,2454.891357,9.615942001,4.723631382,41.25362396,30.98931885,1.442028999,2.77036047,1.384057999,2.241655588,28.50724602,26.75567436,7.36956501,6.094792843,24.96376801,31.10547447
479,4789,1189,0,1,1393.259888,967.1495972,20.92125893,24.67560387,1393.259888,3015.149658,10.50393677,11.86058998,45.96850204,34.40482712,3.070866108,4.075067043,3.850393772,4.246648788,29.92125893,20.31635475,8.6062994,6.887399673,5.64566946,5.246648788
480,4800,1200,0,1,877.2550049,301.4093933,13.75167751,9.830346107,877.2550049,2349.409424,14.22147655,6.85185194,16.64429474,20.99761009,3.912751675,3.250895977,1.604026794,2.56152916,91.55704498,58.58422852,10.12080574,8.241337776,12.91946316,14.80167294
481,4801,1201,0,1,1491.805542,425.5486145,11.80555534,12.08127213,1491.805542,2473.548584,7.1875,5.780918598,18.5,23.46289825,2.541666746,1.954063654,0.756944418,1.710247397,58.31944275,45.00353241,7.75,7.180212021,19.80555534,24.77738571
482,4804,1204,0,1,876.7999878,695.7999878,14.70400047,9.548238754,876.7999878,2743.800049,15.3920002,7.64471674,33.50400162,14.25727367,6.703999996,3.777947903,2.176000118,2.2496171,85.52799988,33.32312393,12.35200024,6.188361645,12.02400017,9.347626686
483,4806,1206,0,1,1138.011108,761.5111084,12.16111088,10.21756458,1138.011108,2809.51123,13.50555515,9.417165756,15.05000019,16.61077881,1,2.079840422,0.772222221,1.654690623,63.15000153,39.30937958,9.405555725,6.96007967,8.322221756,8.930139542
484,4809,1209,0,1,1280.568359,527.147522,13.55191231,10.16337681,1280.568359,2575.147461,13.08196735,8.125,21.18579292,20.89035034,2.311475515,4.791666508,1.666666627,3.013157845,60.27322388,35.50986862,9.251365662,7.457236767,19.86338806,16.8168869
485,4812,1212,0,1,529.8068848,106.5862045,14.8206892,14.53004265,529.8068848,2154.586182,9.717241287,7.457081318,17.11724091,18.71459198,4.351724148,3.860515118,3.103448391,3.107296228,104.8206863,82.35622406,13.96551704,13.10729599,15.07586193,13.71030045
486,4815,1215,0,1,1297.883057,1054.532471,11.70129871,12.189394,1297.883057,3102.532471,4.038960934,4.400000095,15.4285717,9.125757217,3.051948071,4.183333397,2.246753216,2.148484945,17.05194855,6.748484612,7.363636494,3.906060696,4.103896141,4.72424221
487,4816,1216,0,1,1811.628052,399.4938965,6.896341324,6.540570259,1811.628052,2447.493896,4.932926655,4.629385948,24.70121956,12.66885948,2.384146452,2.155701637,1.359756112,2.258771896,38.98170853,19.71710587,6.542683125,4.649122715,8.182927132,5.394736767
488,4824,1224,0,1,1615.561157,850.7913818,9.726618767,9.188144684,1615.561157,2898.79126,6.129496574,5.757731915,97.59712219,51.41237259,6.539568424,5.453608036,4.079136848,3.39690733,43.84892273,32.38144302,9.258993149,7.286082268,16.10071945,13.84278393
489,4825,1225,0,1,1327.94165,1127.991699,13.08333302,9.057256699,1327.94165,3175.991699,7.925000191,6.306258202,58.71666718,31.02529907,6.216666698,3.641810894,2.941666603,2.7483356,67.20833588,33.19307709,9.541666985,6.343542099,13.05000019,8.985352516
490,4838,1238,0,1,917.7821655,435.8910828,40.05940628,31.03671646,917.7821655,2483.891113,6.722772121,5.943844318,40.40594101,20.36933136,6.356435776,4.440604687,2.702970266,3.138228893,19.74257469,10.57667351,6.683168411,4.917926788,2.188118696,3.315334797
491,4840,1240,0,1,1292.272705,413.1477356,9.204545021,10.38735199,1292.272705,2461.147705,2.272727251,4.270750999,17.95454597,13.74110699,2.238636255,3.18577075,0.806818187,2.098814249,28.70454597,14.84189701,6.465909004,4.290513992,9.659090996,8.051383018
492,4861,1261,0,1,1367.685425,1038.080688,16.41129112,30.83206177,1367.685425,3086.080566,8.588709831,13.84987259,39.71774292,34.7150116,4.943548203,6.483460426,1.556451559,3.541984797,31.31451607,20.52417374,7.733870983,6.944020271,5.193548203,4.92111969
493,4866,1266,0,1,1331.594238,519.4057007,14.31999969,11.36063671,1331.594238,2567.405762,9.451428413,7.304892063,13.50857162,8.987485886,0.65142858,2.11149025,1.428571463,2.327645063,86.90285492,56.83390045,11.30857182,9.253697395,19.11428642,13.27303791
494,4868,1268,0,1,339.4951477,140.5048523,16.74757195,8.716828346,339.4951477,2188.504883,12.73786449,7.762135983,30.67961121,13.93365669,1.844660163,2.153721571,2.757281542,1.830097079,54.71844482,24.41100311,9.699028969,3.940129519,10.89320374,7.860841274
495,4869,1269,0,1,1682.40332,544.0671997,7.579832077,6.780219555,1682.40332,2592.067139,11.0336132,5.157509327,67.42857361,39.03174591,6.142857075,5.120879173,2.588235378,2.941391945,32.57983017,15.443223,5.949579716,3.855921745,7.10924387,9.877900124
496,4871,1271,0,1,1155.176514,994.7005615,15.12834263,11.12876034,1155.176514,3042.700439,10.22994614,7.941034794,14.46524048,15.53670311,2.14973259,2.889290094,2.171123028,2.274368286,99.27272797,58.38989258,17.06951904,11.32731628,22.91443825,17.05054092
497,4873,1273,0,1,1356.108521,813.5736694,12.66666698,9.694643021,1356.108521,2861.57373,8.13953495,6.833928585,28.7906971,17.98571396,1.589147329,3.217857122,1.496124029,2.473214388,25.44961166,13.60535717,7.031007767,4.817857265,14.20930195,9.839285851
498,4880,1280,0,1,1355.140625,1031.664063,17.578125,28.5406971,1355.140625,3079.664063,10.3515625,16.6308136,73.5546875,54.2703476,5.0703125,6.07848835,4.5703125,4.883720875,40.90625,26.75,11.765625,9.01744175,10.2578125,8.223836899
499,4892,1292,0,1,1488.294922,595.6346436,10.39102554,7.305147171,1488.294922,2643.634521,8.775641441,4.693627357,24.5064106,17.4093132,1.243589759,3.758578539,3.076923132,2.889705896,59.36538315,28.26470566,9.461538315,5.454657078,21.10897446,14.36397076
500,4898,1298,0,1,1327.422241,1082.666626,14.58888912,12.74272919,1327.422241,3130.666748,4.699999809,4.046979904,12.74444485,9.073825836,3.177777767,3.899328947,2.088888884,2.398210287,14.48888874,7.183444977,5.977777958,4.398210526,3.288888931,3.422818899
501,4906,1306,0,1,1487.935303,1321.697876,15.42446041,14.04790401,1487.935303,3369.697754,10.39568329,9.622754097,17.1582737,19.59281349,2.92086339,3.764471054,1.575539589,2.099800348,12.25899315,19.33333397,5.352518082,5.504990101,9.604316711,14.78243542
502,4910,1310,0,1,879.390686,59.25116348,19.85116196,15.90133286,879.390686,2107.251221,11.31162834,8.088000298,31.98139572,20.61733246,2.823255777,3.442666769,1.669767499,2.309333324,70.47441864,55.45999908,11.58139515,9.853333473,18.6744194,13.92800045
503,4914,1314,0,1,1333.365479,1052.317261,8.986207008,16.26838875,1333.365479,3100.317139,6.227586269,10.02385712,10.20689678,12.02584457,5.317241192,5.373757362,1.60689652,3.065606356,13.02068996,13.33797264,9.46896553,8.276342392,3.503448248,4.467196941
504,4920,1320,0,1,1036.532104,752.3761597,13.76146793,11.00612259,1036.532104,2800.376221,13.22935772,8.906122208,10.86238575,9.210204124,2.568807364,2.840816259,0.825688064,2.153061152,47.33945084,21.28979683,8,5.175510406,9.834862709,6.091836929
505,4923,1323,0,1,1183.976074,1115.850342,16.79041862,12.36286163,1183.976074,3163.850342,9.143712997,8,31.36526871,23.27427673,3.946107864,2.923339128,1.491017938,2.049403667,56.66466904,37.55707169,10.89820385,8.56729126,7.850299358,7.354343891
506,4925,1325,0,1,1025.841797,953.4430542,14.43037987,12.582798,1025.841797,3001.443115,9.67088604,7.204107761,24.53164482,15.64441586,4.132911205,3.218228579,4.069620132,4.967907429,98.2911377,41.0282402,12.72784805,7.677792072,20.81645584,17.20282364
507,4932,1332,0,1,1456.217407,596.0543213,3.847826004,2.841134787,1456.217407,2644.054443,1.978260875,2.046808481,12.04347801,4.913475037,0.315217406,2.058156013,1.445652127,1.303546071,18.08695602,6.636879444,4.695652008,2.520567417,2.532608747,2.058156013
508,4943,1343,0,1,1628.582153,895.5753174,11.23287678,12.27122974,1628.582153,2943.575439,10.84931469,6.770595551,11.72602749,22.65779495,1.157534242,3.112801075,0.684931517,2.288973331,75.86986542,35.09125519,10.60958862,6.243346214,10.26027393,7.894803524
509,4944,1344,0,1,779.6022949,462.3068237,15.76136398,13.5973835,779.6022949,2510.306885,9.005681992,7.300872326,14.32386398,17.735466,4.823863506,8.283430099,3.238636255,3.465116262,63.64772797,37.7078476,12.75,7.774709225,1.988636374,9.959301949
510,4947,1347,0,1,1310.018066,952.6084595,20.34939766,27.45973206,1310.018066,3000.608398,10.63253021,19.9479866,60.59036255,33.81711578,5.289156437,5.609060287,4.608433723,4.635906219,33.95783234,18.68791962,9.777108192,7.332214832,9.656626701,7.674496651
511,4957,1357,0,1,863.182373,436.6705933,16.72941208,11.81350517,863.182373,2484.670654,14.12352943,7.392282963,30.04117584,16.51339722,6.076470375,4.046087742,1.917647004,2.570203543,157.5117645,81.85745239,17.3705883,13.41264725,23.3235302,16.39442635
512,4965,1365,0,1,1556.291626,547.791687,12.47222233,8.660819054,1556.291626,2595.791748,7.826388836,4.88011694,23.74305534,30.41959,2.326388836,4.017543793,0.722222209,2.181286573,58.19444275,42.7456131,10.34722233,7.893274784,26.25694466,39.83333206
513,4968,1368,0,1,1072.765259,354.6760559,12.36150265,10.07437229,1072.765259,2402.676025,9.558685303,7.155778885,14.2582159,9.972864151,2.366197109,3.445226192,1.464788675,2.350753784,61.86384964,36.76281357,9.694835663,7.377889633,12.1596241,9.980904579
514,4977,1377,0,1,1258.526611,1154.446655,14.31999969,10.60893822,1258.526611,3202.446777,10.80000019,8.251396179,12.64666653,11.25884533,2.00666666,1.862197399,0.886666656,1.497206688,67.40000153,34.16759872,13.66666698,7.79329586,9.366666794,7.34636879
515,4982,1382,0,1,836.5084839,267.632782,15.57627106,9.063145638,836.5084839,2315.632813,13.16949177,6.222732544,24.77966118,8.943742752,5.711864471,4.072330475,2.20903945,2.119402885,123.141243,49.47875977,11.81355953,6.621125221,19.40113068,8.702640533
516,4990,1390,0,1,1595.854248,1289.576172,24.304636,18.07007599,1595.854248,3337.576172,11.02649021,13.16666698,10.39735126,11.95454502,1.59602654,2.895833254,1.470198631,2.134469748,13.695364,25.26515198,5.450331211,6.613636494,4.417218685,4.793560505
517,4994,1394,0,1,1691.547119,947.56604,10.69811344,8.061475754,1691.547119,2995.565918,11.82389927,10.03415298,18.72955894,20.03005409,1.471698165,2.571038246,1.415094376,2.058743238,93.16352081,46.42076492,11.73584938,7.121584892,11.35849094,12.06284142
518,4996,1396,0,1,1490.820557,1146.401733,33.66666794,37.20991898,1490.820557,3194.401611,7.940170765,9.568594933,28.2564106,21.31404877,1.145299196,2.970247984,0.820512831,2.355371952,11.46153831,6.277686119,4.529914379,4.041322231,11.85470104,8.588429451
519,5001,1401,0,1,1325.904419,1365.213257,9.301470757,7.833870888,1325.904419,3413.213135,8.566176414,5.633871078,42.68382263,23.40322495,4.058823586,3.14516139,1.205882311,1.612903237,75.34558868,36.54677582,12.30147076,7.362903118,10.30882359,8.869355202
520,5005,1405,0,1,1044.220337,792.6779785,11.7231636,9.947368622,1044.220337,2840.677979,13.46327686,9,14.05649757,13.01697826,3.525423765,3.088285208,1.254237294,1.821731806,48.75141144,28.85738564,7.711864471,5.702886105,8.401129723,6.37860775
521,5008,1408,0,1,1735.885132,875.1100464,14.35885143,10.45197201,1735.885132,2923.110107,15.57894707,9.548027992,16.48325348,13.34580421,0.880382776,2.225480318,0.947368443,1.740141511,147.421051,58.83720779,17.22966576,9.524772644,20.77033424,14.74823093
522,5010,1410,0,1,1429.802246,1129.51416,15.57062149,11.23853207,1429.802246,3177.51416,12.3446331,7.700687885,32.40113068,24.12958717,6.209039688,4.065366745,2.271186352,2.582568884,53.99435043,27.09747696,10.70056534,6.998853207,10.80790997,8.827981949
523,5015,1415,0,1,1039.241211,225.4924622,13.75879383,10.91069317,1039.241211,2273.492432,11.12060261,6.361927032,13.9045229,13.76498222,7.236180782,4.679201126,1.608040214,2.847238541,60.5125618,52.06932831,10.47236156,8.847238541,12.36180878,11.93654537
524,5019,1419,0,1,1462.841064,990.1121216,18.92523384,12.63172817,1462.841064,3038.112061,8.121495247,5.376770496,83.84111786,35.7847023,3.233644962,2.88668561,2.448598146,2.541076422,25.76635551,11.90651512,7.420560837,5.192634583,12.80373859,9.005665779
525,5025,1425,0,1,1318.125977,918.5118408,31.9370079,44.147686,1318.125977,2966.511719,16.36220551,23.46441269,15.00787449,15.23843384,3.204724312,4.960854053,2.535433054,3.836298943,10.89763737,5.868327618,5.732283592,5.186832905,3.11811018,3.24199295
526,5028,1428,0,1,1381.701294,657.1428833,11.45454502,8.556856155,1381.701294,2705.142822,7.207792282,6.275919914,15.86363602,10.77424717,1.480519533,2.332775831,1.142857194,2.065217495,98.11688232,55.57692337,14.53896141,9.729097366,18.83766174,13.18394661
527,5031,1431,0,1,1452.007446,272.2910461,12.985075,9.490304947,1452.007446,2320.291016,13.29850769,6.878116131,18.56716347,16.5152359,5.141790867,3.461218834,0.805970132,2.21191144,83.72387695,43.19667435,10.11940289,6.898891926,9.820895195,9.584487915
528,5032,1432,0,1,1273.928955,1285.130127,33.67455673,58.50271225,1273.928955,3333.130127,6.869822502,7.716094017,28.4970417,33.80651093,2.047337294,4.061482906,1.911242604,3.235081434,25.07100677,20.74141121,7.366863728,6.410488129,12.79881668,16.14647293
529,5035,1435,0,1,2007.960205,308.2450256,9.27814579,9.764135361,2007.960205,2356.245117,4.284768105,5.190629959,12.39072895,7.919224739,4.768211842,3.596122742,2.589403868,2.736672163,42.56953812,20.00969315,8.629138947,5.731825352,4.966887474,4.432956219
530,5036,1436,0,1,1644.350464,700.5979614,8.22680378,11.09315109,1644.350464,2748.5979,3.89690733,6.128767014,10.14433002,15.60547924,1.350515485,2.556164503,1.020618558,2.591780901,11.73195839,11.03013706,3.628865957,3.96712327,1.577319622,2.498630047
531,5047,1447,0,1,1206.90686,526.5031128,16.31677055,20.98722076,1206.90686,2574.503174,6.465838432,6.341853142,51.26708221,46.81789017,7.49689436,7.728434563,4.62732935,5.185303688,37.54658508,35.40255737,8.701863289,8.130990028,14.11180115,17.00958443
532,5057,1457,0,1,1291.333374,980.1965942,25.41025734,39.42713547,1291.333374,3028.196533,14.27350426,19.74539375,38.12820435,24.69849205,4.683760643,5.86767149,3.777777672,4.281406879,11.44444466,8.340033531,6.504273415,5.589614868,6.307692528,5.07202673
533,5058,1458,0,1,1571.43335,767.0866699,8.633333206,8.177715302,1571.43335,2815.08667,6.933333397,6.056417465,43.55333328,32.03808212,4.619999886,5.1466856,1.639999986,2.75599432,58.38666534,47.93230057,9.193333626,7.764456749,15.0666666,17.72637558
534,5065,1465,0,1,1914.280029,16.9279995,12.84000015,13.36752129,1914.280029,2064.927979,5.263999939,5.75457859,37.0719986,19.09768105,2.496000051,4.727716923,1.896000028,3.213675261,27.64800072,23.91941452,6.776000023,6.76678896,11.68799973,11.52136707
535,5070,1470,0,1,917.8656616,1199.671631,19.72388077,33.07890701,917.8656616,3247.671631,7.022387981,12.75569057,9.410448074,8.678300858,5.619402885,3.315629721,2.582089663,2.499241352,10.89552212,6.128983498,6.507462502,4.057662964,6.335820675,5.210925579
536,5074,1474,0,1,1032.518188,623.2189941,15.01459885,11.51851845,1032.518188,2671.218994,9.671532631,8.484567642,12.35766411,7.672839642,1.729927063,2.60185194,1.576642394,2.158950567,63.72262955,41.09722137,10.15328503,7.615740776,10.00729942,7.944444656
537,5075,1475,0,1,1144.405884,1164.049561,32.24752426,38.92168808,1144.405884,3212.049561,19.49505043,21.96385574,25.53465271,16.22891617,5.326732635,5.385542393,3.376237631,4.305722713,28.31683159,13.98795223,9.643564224,6.781626701,10.57425785,7.30271101
538,5076,1476,0,1,1404.27002,997.3499756,9.75,9.755681992,1404.27002,3045.350098,5.929999828,6.113636494,29.14999962,36.56818008,1.74000001,2.494318247,2.200000048,3.431818247,25.06999969,26.05681801,7.710000038,8.079545021,2.950000048,3.318181753
539,5083,1483,0,1,1277.827759,433.8410645,12.23841095,10.68945026,1277.827759,2481.841064,6.986754894,5.720654011,25.24503326,14.97176838,4.410595894,3.007429361,1.68211925,2.188707352,48.9139061,32.06686401,7.834436893,6.121842384,17.21191978,11.79643345
540,5085,1485,0,1,1394.216431,220.2462616,15.63432789,16.63681602,1394.216431,2268.246338,2.350746155,4.406301975,20.5,15.21724701,2.246268749,2.555555582,1.082089543,2.149253845,21.04477692,10.81923676,5.932836056,4.492537498,15.94029808,12.09121037
541,5086,1486,0,1,1579.72998,959.5300293,13.17000008,10.98639488,1579.72998,3007.530029,6.96999979,8.448979378,10.67000008,9.557823181,0.949999988,2.421768665,1.049999952,2.387755156,13.52999973,8.282313347,4.909999847,4.088435173,2.410000086,3.139455795
542,5094,1494,0,1,1618.171021,1082.026367,10.67105293,12.39179134,1618.171021,3130.026367,2.71710515,2.740671635,20.35526276,16.79104424,1.375,2.38246274,1.032894731,1.190298557,14.65131569,8.714551926,3.703947306,2.968283653,3.855263233,3.977612019
543,5101,1501,0,1,2008.168213,654.0673218,9.745192528,9.516129494,2008.168213,2702.067383,7.072115421,7.396505356,13.05769253,7.186828136,0.889423072,2.857526779,1.427884579,2.005376339,22.14422989,10.54838753,6.769230843,4.083333492,4.831730843,3.873655796
544,5104,1504,0,1,952.2229614,627.75,16.08783722,11.4714613,952.2229614,2675.75,11.18918896,7.471461296,37.81081009,14.72831059,7.121621609,3.496575356,2.013513565,2.240867615,111.1486511,40.27968216,14.7905407,7.363013744,23.64864922,9.928082466
545,5108,1508,0,1,1464.357178,1150.222168,23.16666603,14.74533367,1464.357178,3198.222168,8.865078926,4.920000076,52.86507797,17.52000046,2.968253851,2.125333309,1.507936478,1.362666726,41.67460251,12.30799961,10.52380943,4.552000046,17.55555534,8.817333221
546,5111,1511,0,1,1471.446777,1043.143677,21.65957451,13.50721645,1471.446777,3091.143555,7.143617153,4.444329739,45.45212936,18.42886543,1.81382978,1.877319574,1.06382978,1.399999976,21.92553139,9.914432526,6.5,4.268041134,12.19148922,7.579381466
547,5114,1514,0,1,1369.585815,882.1818237,33.42424393,56.25088882,1369.585815,2930.181885,17.56565666,22.59074783,14.29292965,11.51067638,2.929292917,4.30782938,4.353535175,3.59608531,10.77777767,5.453736782,8.484848022,5.104982376,4.303030491,3.199288368
548,5116,1516,0,1,887.9244995,415.57547,12.79245281,12.46679688,887.9244995,2463.575439,7.377358437,6,55.06603622,21.9453125,7.726415157,4.662109375,2.688679218,2.630859375,44.86792374,19.47070313,9.13207531,5.38671875,15.35849094,10.36328125
549,5117,1,1,0,311.6666565,1507.561401,14.21052647,11.95903206,2359.666748,1507.561401,6.263157845,6.260707855,23,20.23277473,1.754385948,3.687150955,3.701754332,3.171322107,118.7192993,55.89571762,16.7543869,11.14525127,26.31579018,12.93109894
550,5148,32,1,0,152.1176453,1410.568604,29.56862831,17.75836372,2200.117676,1410.568604,6.176470757,5.252788067,18.09803963,12.28252792,0.333333343,2.245353222,1.039215684,2.594795465,19.37254906,12.45724869,5.529411793,4.840148926,2.705882311,3.58736062
551,5161,45,1,0,204.2916718,1363.645874,8.3125,12.98739529,2252.291748,1363.645874,5.916666508,6.483193398,18.625,16.15546227,0.479166657,2.726890802,2.25,3.714285612,18.3125,17.09663773,7.208333492,6.29831934,1.875,3.361344576
552,5182,66,1,0,342.9672241,1325.24585,24.32786942,37.55033493,2390.967285,1325.24585,10.60655785,12.70469761,49.06557465,52.35570526,6.147541046,5.825503349,3.344262362,4.651006699,20.63934517,19.45637512,7.081967354,7.362416267,4.377048969,5.147651196
553,5202,86,1,0,719.8591309,1796.563354,8,8.622221947,2767.859131,1796.563354,6.816901207,6.34518528,11.22535229,4.176296234,1.197183132,3.130370378,1.478873253,2.189629555,19.38028145,7.032592773,5.816901207,3.814814806,2.85915494,2.045925856
554,5211,95,1,0,1200.234375,1777.867188,11.390625,11.24777412,3248.234375,1777.867188,13.0625,8.489614487,11.375,12.16172123,1.171875,3.028189898,2.3203125,2.256676674,166.21875,121.2492599,22.046875,17.99703217,19.6796875,23.02522278
555,5221,105,1,0,154.8815765,1368.328979,24.90789413,30.22140312,2202.881592,1368.328979,8.631579399,12.53505516,24.65789413,13.67527676,1.881578922,3.243542433,3.184210539,4.040590286,17.38157845,8.285978317,7.210526466,4.791512966,3.868421078,3.284132957
556,5233,117,1,0,225.7142792,1354.699951,15.84285736,24.19246864,2273.714355,1354.699951,9.614285469,7.95815897,41.09999847,29.52719688,1.285714269,3.209204912,1.614285707,2.472803354,53.67142868,41.4895401,6.314285755,6.682008266,11.08571434,10.64435101
